ID,Name,Macroarea,ISO,Family,Genus
bzi,Bauzi,Papunesia,bvz,Geelvink Bay,Geelvink Bay
,,,,,
duz,Dutch (Zeeuws),Eurasia,zea,Indo-European,Germanic
ydb,Yiddish (Bessarabian),Eurasia,ydd,Indo-European,Germanic
ydd,Yiddish,Eurasia,ydd,Indo-European,Germanic
ydl,Yiddish (Lodz),Eurasia,ydd,Indo-European,Germanic
ylt,Yiddish (Lithuanian),Eurasia,ydd,Indo-European,Germanic
gwe,German (Westphalian),Eurasia,wep,Indo-European,Germanic
swe,Swedish,Eurasia,swe,Indo-European,Germanic
swv,Swedish (Västerbotten),Eurasia,swe,Indo-European,Germanic
nor,Norwegian,Eurasia,nor,Indo-European,Germanic
dbr,Dutch (Brabantic),Eurasia,nld,Indo-European,Germanic
dli,Dutch (Limburg),Eurasia,nld,Indo-European,Germanic
dut,Dutch,Eurasia,nld,Indo-European,Germanic
lge,Low German,Eurasia,nds,Indo-European,Germanic
lux,Luxemburgeois,Eurasia,ltz,Indo-European,Germanic
grp,German (Ripuarian),Eurasia,ksh,Indo-European,Germanic
ice,Icelandic,Eurasia,isl,Indo-European,Germanic
alt,Alsatian,Eurasia,gsw,Indo-European,Germanic
gbe,German (Bern),Eurasia,gsw,Indo-European,Germanic
gos,German (Ostschweiz),Eurasia,gsw,Indo-European,Germanic
gpz,German (Appenzell),Eurasia,gsw,Indo-European,Germanic
gtg,German (Thurgau),Eurasia,gsw,Indo-European,Germanic
gzu,German (Zurich),Eurasia,gsw,Indo-European,Germanic
fri,Frisian,Eurasia,fry,Indo-European,Germanic
frw,Frisian (Western),Eurasia,fry,Indo-European,Germanic
fea,Frisian (Eastern),Eurasia,frs,Indo-European,Germanic
fno,Frisian (North),Eurasia,frr,Indo-European,Germanic
far,Faroese,Eurasia,fao,Indo-European,Germanic
eng,English,Eurasia,eng,Indo-European,Germanic
gbl,German (Berlin),Eurasia,deu,Indo-European,Germanic
ger,German,Eurasia,deu,Indo-European,Germanic
gha,German (Hannover),Eurasia,deu,Indo-European,Germanic
gma,German (Mansfeldisch),Eurasia,deu,Indo-European,Germanic
gth,German (Thuringian),Eurasia,deu,Indo-European,Germanic
gti,German (Timisoara),Eurasia,deu,Indo-European,Germanic
dsh,Danish,Eurasia,dan,Indo-European,Germanic
gau,German (Upper Austrian),Eurasia,bar,Indo-European,Germanic
gba,German (Bavarian),Eurasia,bar,Indo-European,Germanic
gvi,German (Viennese),Eurasia,bar,Indo-European,Germanic
afr,Afrikaans,Africa,afr,Indo-European,Germanic
gog,Gogodala,Papunesia,ggw,Trans-New Guinea,Gogodala
gol,Gola,Africa,gol,Niger-Congo,Gola
apk,A-Pucikwar,Eurasia,apq,Great Andamanese,Great Andamanese
gan,Great Andamanese,Eurasia,apq,Great Andamanese,Great Andamanese
akk,Aka-Kede,Eurasia,akx,Great Andamanese,Great Andamanese
akc,Aka-Cari,Eurasia,aci,Great Andamanese,Great Andamanese
akb,Aka-Biada,Eurasia,abj,Great Andamanese,Great Andamanese
wwy,Waray-Waray,Papunesia,war,Austronesian,Greater Central Philippine
tsg,Tausug,Papunesia,tsg,Austronesian,Greater Central Philippine
tag,Tagalog,Papunesia,tgl,Austronesian,Greater Central Philippine
tgb,Tagbanwa (Aborlan),Papunesia,tbw,Austronesian,Greater Central Philippine
mrn,Maranao,Papunesia,mrw,Austronesian,Greater Central Philippine
mgd,Mongondow,Papunesia,mog,Austronesian,Greater Central Philippine
mmn,Mamanwa,Papunesia,mmn,Austronesian,Greater Central Philippine
mgn,Magindanao,Papunesia,mdh,Austronesian,Greater Central Philippine
kuz,Kulamanen,Papunesia,mbt,Austronesian,Greater Central Philippine
mwb,Manobo (Western Bukidnon),Papunesia,mbb,Austronesian,Greater Central Philippine
hnn,Hanunóo,Papunesia,hnn,Austronesian,Greater Central Philippine
hil,Hiligaynon,Papunesia,hil,Austronesian,Greater Central Philippine
grt,Gorontalo,Papunesia,gor,Austronesian,Greater Central Philippine
agd,Agta (Dupaningan),Papunesia,duo,Austronesian,Greater Central Philippine
ceb,Cebuano,Papunesia,ceb,Austronesian,Greater Central Philippine
bat,Batak,Papunesia,bya,Austronesian,Greater Central Philippine
bkd,Binukid,Papunesia,bkd,Austronesian,Greater Central Philippine
bkl,Bikol,Papunesia,bcl,Austronesian,Greater Central Philippine
akl,Aklanon,Papunesia,akl,Austronesian,Greater Central Philippine
agc,Agta (Central),Papunesia,agt,Austronesian,Greater Central Philippine
gcy,Greek (Cypriot),Eurasia,ell,Indo-European,Greek
grk,Greek (Modern),Eurasia,ell,Indo-European,Greek
ksm,Kasem,Africa,xsm,Niger-Congo,Grusi
vag,Vagla,Africa,vag,Niger-Congo,Grusi
tmp,Tampulma,Africa,tpm,Niger-Congo,Grusi
ssa,Sisaala,Africa,sil,Niger-Congo,Grusi
nnn,Nuni (Northern),Africa,nuv,Niger-Congo,Grusi
lye,Lyele,Africa,lee,Niger-Congo,Grusi
kow,Ko (Winye),Africa,kst,Niger-Congo,Grusi
tem,Tem,Africa,kdh,Niger-Congo,Grusi
kby,Kabiyé,Africa,kbp,Niger-Congo,Grusi
mcg,Macaguán,South America,mbn,Guahiban,Guahiban
gyb,Guayabero,South America,guo,Guahiban,Guahiban
ghb,Guahibo,South America,guh,Guahiban,Guahiban
pla,Playero,South America,gob,Guahiban,Guahiban
cui,Cuiba,South America,cui,Guahiban,Guahiban
goa,Goajiro,South America,guc,Arawakan,Guajiro-Paraujano
gto,Guató,South America,gta,Guató,Guató
bgl,Buglere,North America,sab,Chibchan,Guaymiic
nbr,Ngäbere,North America,gym,Chibchan,Guaymiic
guh,Guhu-Samane,Papunesia,ghs,Trans-New Guinea,Guhu-Samane
gmz,Gumuz,Africa,guk,Gumuz,Gumuz
had,Hadza,Africa,hts,Hadza,Hadza
hno,Haida (Northern),North America,hdn,Haida,Haida
hai,Haida,North America,hai,Haida,Haida
amk,Amarakaeri,South America,amr,Harakmbet,Harakmbet
hat,Hatam,Papunesia,had,Hatim-Mansim,Hatim-Mansim
otr,Otoro,Africa,otr,Kordofanian,Heiban
mro,Moro,Africa,mor,Kordofanian,Heiban
sid,Sidaama,Africa,sid,Afro-Asiatic,Highland East Cushitic
brj,Burji,Africa,bji,Afro-Asiatic,Highland East Cushitic
ybi,Yamphu,Eurasia,ybi,Sino-Tibetan,Himalayish
wme,Wambule,Eurasia,wme,Sino-Tibetan,Himalayish
hay,Hayu,Eurasia,vay,Sino-Tibetan,Himalayish
thn,Thangmi,Eurasia,thf,Sino-Tibetan,Himalayish
thu,Thulung,Eurasia,tdh,Sino-Tibetan,Himalayish
cml,Camling,Eurasia,rab,Sino-Tibetan,Himalayish
new,Newari (Kathmandu),Eurasia,new,Sino-Tibetan,Himalayish
nwd,Newar (Dolakha),Eurasia,new,Sino-Tibetan,Himalayish
msy,Magar (Syangja),Eurasia,mrd,Sino-Tibetan,Himalayish
mag,Magar,Eurasia,mgp,Sino-Tibetan,Himalayish
lim,Limbu,Eurasia,lif,Sino-Tibetan,Himalayish
lep,Lepcha,Eurasia,lep,Sino-Tibetan,Himalayish
khg,Khaling,Eurasia,klr,Sino-Tibetan,Himalayish
klg,Kulung,Eurasia,kle,Sino-Tibetan,Himalayish
kmh,Kham,Eurasia,kjl,Sino-Tibetan,Himalayish
dmi,Dumi,Eurasia,dus,Sino-Tibetan,Himalayish
cpn,Chepang,Eurasia,cdm,Sino-Tibetan,Himalayish
bel,Belhare,Eurasia,byw,Sino-Tibetan,Himalayish
ath,Athpare,Eurasia,aph,Sino-Tibetan,Himalayish
lic,Hlai (Baoding),Eurasia,lic,Tai-Kadai,Hlai
hmd,Hmong Daw,Eurasia,mww,Hmong-Mien,Hmongic
hmo,Hmong Njua,Eurasia,hnj,Hmong-Mien,Hmongic
pnu,Bunu (Younuo),Eurasia,buh,Hmong-Mien,Hmongic
cln,Cholón,South America,cht,Hobitu-Cholon,Hobitu-Cholon
alc,Allentiac,South America,,Huarpe,Huarpe
hve,Huave (San Mateo del Mar),North America,huv,Huavean,Huavean
slp,Selepet,Papunesia,spl,Trans-New Guinea,Huon
ono,Ono,Papunesia,ons,Trans-New Guinea,Huon
nab,Nabak,Papunesia,naf,Trans-New Guinea,Huon
kat,Kâte,Papunesia,kmg,Trans-New Guinea,Huon
bmr,Burum,Papunesia,bmu,Trans-New Guinea,Huon
ige,Igede,Africa,ige,Niger-Congo,Idomoid
ido,Idoma,Africa,idu,Niger-Congo,Idomoid
izi,Izi,Africa,izz,Niger-Congo,Igboid
igb,Igbo,Africa,ibo,Niger-Congo,Igboid
ijo,Ijo (Kolokuma),Africa,ijc,Ijoid,Ijoid
def,Defaka,Africa,afn,Ijoid,Ijoid
ina,Inanwatan,Papunesia,szp,South Bird's Head,Inanwatan
ved,Vedda,Eurasia,ved,Indo-European,Indic
vas,Vasavi,Eurasia,vas,Indo-European,Indic
urd,Urdu,Eurasia,urd,Indo-European,Indic
trw,Torwali,Eurasia,trw,Indo-European,Indic
skw,Shekhawati,Eurasia,swv,Indo-European,Indic
sdh,Sindhi,Eurasia,snd,Indo-European,Indic
snh,Sinhala,Eurasia,sin,Indo-European,Indic
sav,Savi,Eurasia,sdg,Indo-European,Indic
sna,Shina,Eurasia,scl,Indo-European,Indic
rka,Romani (Kalderash),Eurasia,rmy,Indo-European,Indic
rlo,Romani (Lovari),Eurasia,rmy,Indo-European,Indic
rwe,Romani (Welsh),Eurasia,rmw,Indo-European,Indic
dom,Domari,Eurasia,rmt,Indo-European,Indic
rbg,Romani (Burgenland),Eurasia,rmo,Indo-European,Indic
rav,Romani (Ajia Varvara),Eurasia,rmn,Indo-European,Indic
rbu,Romani (Bugurdzi),Eurasia,rmn,Indo-European,Indic
rse,Romani (Sepecides),Eurasia,rmn,Indo-European,Indic
rnr,Romani (North Russian),Eurasia,rml,Indo-European,Indic
pan,Panjabi,Eurasia,pan,Indo-European,Indic
oya,Oriya,Eurasia,ory,Indo-European,Indic
oko,Oriya (Kotia),Eurasia,ort,Indo-European,Indic
nep,Nepali,Eurasia,npi,Indo-European,Indic
mwc,Mawchi,Eurasia,mke,Indo-European,Indic
mhi,Marathi,Eurasia,mar,Indo-European,Indic
mai,Maithili,Eurasia,mai,Indo-European,Indic
mgh,Magahi,Eurasia,mag,Indo-European,Indic
lmn,Lamani,Eurasia,lmn,Indo-European,Indic
kkn,Konkani,Eurasia,knn,Indo-European,Indic
klh,Kalasha,Eurasia,kls,Indo-European,Indic
khw,Khowar,Eurasia,khw,Indo-European,Indic
kum,Kumauni,Eurasia,kfy,Indo-European,Indic
kkz,Kokni,Eurasia,kex,Indo-European,Indic
kas,Kashmiri,Eurasia,kas,Indo-European,Indic
hlb,Halbi,Eurasia,hlb,Indo-European,Indic
hin,Hindi,Eurasia,hin,Indo-European,Indic
kal,Kalami,Eurasia,gwc,Indo-European,Indic
guj,Gujarati,Eurasia,guj,Indo-European,Indic
goj,Gojri,Eurasia,gju,Indo-European,Indic
dar,Darai,Eurasia,dry,Indo-European,Indic
dmk,Domaaki,Eurasia,dmk,Indo-European,Indic
dhi,Dhivehi,Eurasia,div,Indo-European,Indic
dgi,Dogri,Eurasia,dgo,Indo-European,Indic
bec,Bengali (Chittagong),Eurasia,ctg,Indo-European,Indic
bkt,Brokskat,Eurasia,bkk,Indo-European,Indic
bho,Bhojpuri,Eurasia,bho,Indo-European,Indic
bhi,Bhili,Eurasia,bhb,Indo-European,Indic
bgi,Bagri,Eurasia,bgq,Indo-European,Indic
ben,Bengali,Eurasia,ben,Indo-European,Indic
awd,Awadhi,Eurasia,awa,Indo-European,Indic
ass,Assamese,Eurasia,asm,Indo-European,Indic
tho,Thompson,North America,thp,Salishan,Interior Salish
spo,Spokane,North America,spo,Salishan,Interior Salish
shu,Shuswap,North America,shs,Salishan,Interior Salish
oka,Okanagan,North America,oka,Salishan,Interior Salish
lil,Lillooet,North America,lil,Salishan,Interior Salish
kls,Kalispel,North America,fla,Salishan,Interior Salish
coe,Coeur d'Alene,North America,crd,Salishan,Interior Salish
cwe,Columbia-Wenatchi,North America,col,Salishan,Interior Salish
ygn,Yaghnobi,Eurasia,yai,Indo-European,Iranian
yaz,Yazgulyam,Eurasia,yah,Indo-European,Iranian
kbt,Kabatei,Eurasia,xkp,Indo-European,Iranian
wak,Wakhi,Eurasia,wbl,Indo-European,Iranian
vaf,Vafsi,Eurasia,vaf,Indo-European,Iranian
tmu,Tat (Muslim),Eurasia,ttt,Indo-European,Iranian
taz,Talysh (Azerbaijan),Eurasia,tly,Indo-European,Iranian
tts,Tati (Southern),Eurasia,tks,Indo-European,Iranian
taj,Tajik,Eurasia,tgk,Indo-European,Iranian
klr,Koluri,Eurasia,shm,Indo-European,Iranian
tls,Talysh (Southern),Eurasia,shm,Indo-European,Iranian
rsh,Shughni,Eurasia,sgh,Indo-European,Iranian
psh,Pashto,Eurasia,pst,Indo-European,Iranian
dri,Dari,Eurasia,prs,Indo-European,Iranian
prs,Persian,Eurasia,pes,Indo-European,Iranian
oss,Ossetic,Eurasia,oss,Indo-European,Iranian
orm,Ormuri,Eurasia,oru,Indo-European,Iranian
mzn,Mazanderani,Eurasia,mzn,Indo-European,Iranian
lur,Luri,Eurasia,lrc,Indo-European,Iranian
kji,Kurmanji,Eurasia,kmr,Indo-European,Iranian
ish,Ishkashimi,Eurasia,isk,Indo-European,Iranian
hwr,Hawrami,Eurasia,hac,Indo-European,Iranian
gil,Gilaki,Eurasia,glk,Indo-European,Iranian
zaz,Zazaki,Eurasia,diq,Indo-European,Iranian
krd,Kurdish (Central),Eurasia,ckb,Indo-European,Iranian
blc,Baluchi,Eurasia,bgn,Indo-European,Iranian
irx,Iranxe,South America,irn,Iranxe,Iranxe
isi,Isirawa,Papunesia,srl,Tor-Kwerba,Isirawa
ito,Itonama,South America,ito,Itonama,Itonama
mau,Maung,Australia,mph,Iwaidjan,Iwaidjan
iwa,Iwaidja,Australia,ibd,Iwaidjan,Iwaidjan
iwm,Iwam,Papunesia,iwm,Sepik,Iwamic
bfd,Biafada,Africa,bif,Niger-Congo,Jaad
jbt,Jabutí,South America,jbt,Macro-Ge,Jabutí
jam,Jaminjung,Australia,djd,Mirndi,Jaminjungan
ryu,Shuri,Eurasia,ryu,Japanese,Japanese
jpn,Japanese,Eurasia,jpn,Japanese,Japanese
ycn,Yucuna,South America,ycn,Arawakan,Japura-Colombia
tar,Tariana,South America,tae,Arawakan,Japura-Colombia
res,Resígaro,South America,rgr,Arawakan,Japura-Colombia
ppc,Piapoco,South America,pio,Arawakan,Japura-Colombia
cur,Curripaco,South America,kpc,Arawakan,Japura-Colombia
bnw,Baniwa,South America,bwi,Arawakan,Japura-Colombia
bae,Baré,South America,bae,Arawakan,Japura-Colombia
acg,Achagua,South America,aca,Arawakan,Japura-Colombia
mir,Miriwung,Australia,mep,Jarrakan,Jarrakan
kij,Kitja,Australia,gia,Jarrakan,Jarrakan
jav,Javanese,Papunesia,jav,Austronesian,Javanese
xer,Xerénte,South America,xer,Macro-Ge,Je Central
xav,Xavánte,South America,xav,Macro-Ge,Je Central
xok,Xokleng,South America,xok,Macro-Ge,Je Meridional
kng,Kaingang,South America,kgp,Macro-Ge,Je Meridional
krh,Krahô,South America,xra,Macro-Ge,Je Setentrional
kyp,Kayapó,South America,txu,Macro-Ge,Je Setentrional
cnl,Canela,South America,ram,Macro-Ge,Je Setentrional
pnx,Panará,South America,kre,Macro-Ge,Je Setentrional
api,Apinayé,South America,apn,Macro-Ge,Je Setentrional
ayo,Ayomán,South America,,Jirajaran,Jirajaran
jiv,Jivaro,South America,jiv,Jivaroan,Jivaroan
hmb,Huambisa,South America,hub,Jivaroan,Jivaroan
agr,Aguaruna,South America,agr,Jivaroan,Jivaroan
acu,Achuar,South America,acu,Jivaroan,Jivaroan
dio,Diola-Fogny,Africa,dyo,Niger-Congo,Jola
csk,Diola-Kasa,Africa,csk,Niger-Congo,Jola
amx,Anamuxra,Papunesia,imi,Trans-New Guinea,Josephstaal
juh,Ju|'hoan,Africa,ktz,Kxa,Ju-Kung
xun,!Xun (Ekoka),Africa,knw,Kxa,Ju-Kung
kpa,Kpan,Africa,kpk,Niger-Congo,Jukunoid
juk,Jukun,Africa,jbu,Niger-Congo,Jukunoid
kpo,Kposo,Africa,kpo,Niger-Congo,Ka-Togo
avt,Avatime,Africa,avn,Niger-Congo,Ka-Togo
lha,Laha,Eurasia,lha,Tai-Kadai,Kadai
lch,Lachi,Eurasia,lbt,Tai-Kadai,Kadai
lkk,Lakkia,Eurasia,lbc,Tai-Kadai,Kadai
gla,Gelao,Eurasia,gqu,Tai-Kadai,Kadai
kdw,Kadiwéu,South America,kbc,Guaicuruan,Kadiwéu
kad,Kadugli,Africa,xtc,Kadu,Kadugli
ktc,Katcha,Africa,xtc,Kadu,Kadugli
kro,Krongo,Africa,kgo,Kadu,Kadugli
kob,Kobon,Papunesia,kpw,Trans-New Guinea,Kalam-Kobon
klq,Kalam,Papunesia,kmh,Trans-New Guinea,Kalam-Kobon
klp,Kalapuya,North America,kyl,Kalapuyan,Kalapuyan
zhn,Zhuang (Northern),Eurasia,zgb,Tai-Kadai,Kam-Tai
tha,Thai,Eurasia,tha,Tai-Kadai,Kam-Tai
sui,Sui,Eurasia,swi,Tai-Kadai,Kam-Tai
sae,Saek,Eurasia,skb,Tai-Kadai,Kam-Tai
sha,Shan,Eurasia,shn,Tai-Kadai,Kam-Tai
yay,Yay,Eurasia,pcc,Tai-Kadai,Kam-Tai
nun,Nung (in Vietnam),Eurasia,nut,Tai-Kadai,Kam-Tai
mul,Mulao,Eurasia,mlm,Tai-Kadai,Kam-Tai
lao,Lao,Eurasia,lao,Tai-Kadai,Kam-Tai
don,Dong (Southern),Eurasia,kmc,Tai-Kadai,Kam-Tai
khn,Khün,Eurasia,kkh,Tai-Kadai,Kam-Tai
lu,Lü,Eurasia,khb,Tai-Kadai,Kam-Tai
knb,Kanum (Bädi),Papunesia,khd,Yam,Kanum
knp,Kanum (Ngkâlmpw),Papunesia,kcd,Yam,Kanum
kno,Kanoê,South America,kxo,Kapixana,Kapixana
jva,Karajá,South America,kpj,Macro-Ge,Karajá
kkw,Karankawa,North America,zkk,Karankawa,Karankawa
mik,Mikir,Eurasia,mjw,Sino-Tibetan,Karbic
phl,Phlong,Eurasia,pww,Sino-Tibetan,Karen
ksg,Karen (Sgaw),Eurasia,ksw,Sino-Tibetan,Karen
kpw,Karen (Pwo),Eurasia,kjp,Sino-Tibetan,Karen
kyl,Kayah Li (Eastern),Eurasia,eky,Sino-Tibetan,Karen
kbw,Karen (Bwe),Eurasia,bwe,Sino-Tibetan,Karen
kri,Kipea,South America,kzw,Kariri,Kariri
krk,Karok,North America,kyh,Hokan,Karok
mgl,Mingrelian,Eurasia,xmf,Kartvelian,Kartvelian
sva,Svan,Eurasia,sva,Kartvelian,Kartvelian
laz,Laz,Eurasia,lzz,Kartvelian,Kartvelian
geo,Georgian,Eurasia,kat,Kartvelian,Kartvelian
tia,Tima,Africa,tms,Kordofanian,Katla-Tima
ktl,Katla,Africa,kcr,Kordofanian,Katla-Tima
pac,Pacoh,Eurasia,pac,Austro-Asiatic,Katuic
brw,Bru (Western),Eurasia,brv,Austro-Asiatic,Katuic
bru,Bru (Eastern),Eurasia,bru,Austro-Asiatic,Katuic
ktu,Katu,Eurasia,,Austro-Asiatic,Katuic
cnm,Canamarí,South America,knm,Katukinan,Katukinan
kaj,Kaure,Papunesia,bpp,Kaure,Kaure
tmg,Tamagario,Papunesia,tcg,Kayagar,Kayagar
aco,Acoma,North America,kjq,Keresan,Keresan
ksa,Keresan (Santa Ana),North America,kee,Keresan,Keresan
khs,Khasi,Eurasia,kha,Austro-Asiatic,Khasian
khi,Khinalug,Eurasia,kjj,Nakh-Daghestanian,Khinalug
khm,Khmer,Eurasia,khm,Austro-Asiatic,Khmer
ksi,Ksingmul,Eurasia,puo,Austro-Asiatic,Khmuic
mlm,Mlabri (Minor),Eurasia,mra,Austro-Asiatic,Khmuic
kmu,Khmu',Eurasia,kjg,Austro-Asiatic,Khmuic
slg,Sulung,Eurasia,suv,Sino-Tibetan,Kho-Bwa
shd,Sherdukpen,Eurasia,sdp,Sino-Tibetan,Kho-Bwa
bgn,Bugun,Eurasia,bgg,Sino-Tibetan,Kho-Bwa
kxo,Kxoe,Africa,xuu,Khoe-Kwadi,Khoe-Kwadi
det,Deti,Africa,shg,Khoe-Kwadi,Khoe-Kwadi
nro,Nharo,Africa,nhr,Khoe-Kwadi,Khoe-Kwadi
kho,Nama,Africa,naq,Khoe-Kwadi,Khoe-Kwadi
krn,Korana,Africa,kqz,Khoe-Kwadi,Khoe-Kwadi
ani,//Ani,Africa,hnh,Khoe-Kwadi,Khoe-Kwadi
ksp,Kosop,Africa,kia,Niger-Congo,Kim
twn,Tiwa (Northern),North America,twf,Kiowa-Tanoan,Kiowa-Tanoan
jem,Jemez,North America,tow,Kiowa-Tanoan,Kiowa-Tanoan
tws,Tiwa (Southern),North America,tix,Kiowa-Tanoan,Kiowa-Tanoan
tew,Tewa (Arizona),North America,tew,Kiowa-Tanoan,Kiowa-Tanoan
trg,Tewa (Rio Grande),North America,tew,Kiowa-Tanoan,Kiowa-Tanoan
tsj,Tewa (San Juan Pueblo),North America,tew,Kiowa-Tanoan,Kiowa-Tanoan
kio,Kiowa,North America,kio,Kiowa-Tanoan,Kiowa-Tanoan
kir,Kirma,Africa,cme,Niger-Congo,Kirma-Tyurama
kiw,Kiwai (Southern),Papunesia,kjd,Trans-New Guinea,Kiwaian
klm,Klamath,North America,kla,Penutian,Klamath-Modoc
mij,Miju,Eurasia,mxj,Sino-Tibetan,Kman-Meyor
kta,Koita,Papunesia,kqi,Trans-New Guinea,Koiarian
kmo,Koiali (Mountain),Papunesia,kpx,Trans-New Guinea,Koiarian
koi,Koiari,Papunesia,kbk,Trans-New Guinea,Koiarian
baa,Barai,Papunesia,bbb,Trans-New Guinea,Koiarian
omi,Ömie,Papunesia,aom,Trans-New Guinea,Koiarian
ria,Riantana,Papunesia,ran,Kolopom,Kolopom
kim,Kimaghama,Papunesia,kig,Kolopom,Kolopom
kom,Komo,Africa,xom,Koman,Koman
xbi,Kombio,Papunesia,xbi,Torricelli,Kombio-Arapesh
arp,Arapesh (Mountain),Papunesia,ape,Torricelli,Kombio-Arapesh
aoj,Mufian,Papunesia,aoj,Torricelli,Kombio-Arapesh
aab,Arapesh (Abu),Papunesia,aah,Torricelli,Kombio-Arapesh
kor,Korean,Eurasia,kor,Korean,Korean
kfe,Koromfe,Africa,kfz,Niger-Congo,Koromfe
wsk,Waskia,Papunesia,wsk,Trans-New Guinea,Kowan
kre,Kresh,Africa,krs,Central Sudanic,Kresh
aja,Aja,Africa,aja,Central Sudanic,Kresh
isa,I'saka,Papunesia,ksi,Skou,Krisa
wob,Wobe,Africa,wob,Niger-Congo,Kru
ney,Neyo,Africa,ney,Niger-Congo,Kru
kla,Klao,Africa,klu,Niger-Congo,Kru
grb,Grebo,Africa,grj,Niger-Congo,Kru
ddj,Dadjriwalé,Africa,god,Niger-Congo,Kru
gdi,Godié,Africa,god,Niger-Congo,Kru
vat,Vata,Africa,dic,Niger-Congo,Kru
bet,Bété,Africa,bev,Niger-Congo,Kru
aiz,Aizi,Africa,ahp,Niger-Congo,Kru
gue,Guere,Africa,,Niger-Congo,Kru
tao,Tarao,Eurasia,tro,Sino-Tibetan,Kuki-Chin
thd,Thadou,Eurasia,tcz,Sino-Tibetan,Kuki-Chin
ral,Ralte,Eurasia,ral,Sino-Tibetan,Kuki-Chin
pte,Paite,Eurasia,pck,Sino-Tibetan,Kuki-Chin
cmr,Chin (Mara),Eurasia,mrh,Sino-Tibetan,Kuki-Chin
miz,Mizo,Eurasia,lus,Sino-Tibetan,Kuki-Chin
hma,Hmar,Eurasia,hmr,Sino-Tibetan,Kuki-Chin
cti,Chin (Tiddim),Eurasia,ctd,Sino-Tibetan,Kuki-Chin
chs,Chin (Siyin),Eurasia,csy,Sino-Tibetan,Kuki-Chin
hyo,Hyow,Eurasia,csh,Sino-Tibetan,Kuki-Chin
khu,Khumi,Eurasia,cnk,Sino-Tibetan,Kuki-Chin
lai,Lai,Eurasia,cnh,Sino-Tibetan,Kuki-Chin
baw,Bawm,Eurasia,bgr,Sino-Tibetan,Kuki-Chin
so,So,Africa,teu,Eastern Sudanic,Kuliak
nyg,Nyangi,Africa,nyp,Eastern Sudanic,Kuliak
ik,Ik,Africa,ikx,Eastern Sudanic,Kuliak
kun,Kuna,South America,kvn,Chibchan,Kuna
knm,Kunama,Africa,kun,Kunama,Kunama
atm,Atacameño,South America,kuz,Kunza,Kunza
kuo,Kuot,Papunesia,kto,Kuot,Kuot
kus,Kusunda,Eurasia,kgg,Kusunda,Kusunda
kut,Kutenai,North America,kut,Kutenai,Kutenai
kwz,Kwaza,South America,xwa,Kwaza,Kwaza
kwb,Kwerba,Papunesia,kwe,Tor-Kwerba,Kwerba
kwt,Kwomtari,Papunesia,kwo,Kwomtari,Kwomtari
bio,Nai,Papunesia,bio,Kwomtari,Kwomtari
laa,Laal,Africa,gdm,Laal,Laal
laf,Lafofa,Africa,laf,Kordofanian,Lafofa
lak,Lak,Eurasia,lbe,Nakh-Daghestanian,Lak
lmp,Lampung,Papunesia,ljp,Austronesian,Lampungic
kag,Komering,Papunesia,kge,Austronesian,Lampungic
mta,Mentuh Tapuh,Papunesia,sdo,Austronesian,Land Dayak
kua,Kualan,Papunesia,sdm,Austronesian,Land Dayak
smd,Semandang,Papunesia,sdm,Austronesian,Land Dayak
bit,Biatah,Papunesia,bth,Austronesian,Land Dayak
lar,Laragia,Australia,lrg,Darwin Region,Laragiya
lav,Lavukaleve,Papunesia,lvk,Solomons East Papuan,Lavukaleve
owi,Owininga,Papunesia,owi,Left May,Left May
amm,Ama,Papunesia,amm,Left May,Left May
lec,Leko,South America,lec,Leko,Leko
nti,Ngiti,Africa,niy,Central Sudanic,Lendu
ldu,Lendu,Africa,led,Central Sudanic,Lendu
udi,Udi,Eurasia,udi,Nakh-Daghestanian,Lezgic
tsa,Tsakhur,Eurasia,tkr,Nakh-Daghestanian,Lezgic
tbs,Tabassaran,Eurasia,tab,Nakh-Daghestanian,Lezgic
rut,Rutul,Eurasia,rut,Nakh-Daghestanian,Lezgic
lez,Lezgian,Eurasia,lez,Nakh-Daghestanian,Lezgic
krz,Kryz,Eurasia,kry,Nakh-Daghestanian,Lezgic
bdk,Budukh,Eurasia,bdk,Nakh-Daghestanian,Lezgic
arc,Archi,Eurasia,aqc,Nakh-Daghestanian,Lezgic
agl,Aghul,Eurasia,agx,Nakh-Daghestanian,Lezgic
lml,Limilngan,Australia,lmc,Darwin Region,Limilngan
lob,Lobi,Africa,lob,Niger-Congo,Lobiri-Jaane
ibi,Ibibio,Africa,ibb,Niger-Congo,Lower Cross
efi,Efik,Africa,efi,Niger-Congo,Lower Cross
obo,Obolo,Africa,ann,Niger-Congo,Lower Cross
wtm,Watam,Papunesia,wax,Ramu-Lower Sepik,Lower Ramu
kai,Kaian,Papunesia,kct,Ramu-Lower Sepik,Lower Ramu
yim,Yimas,Papunesia,yee,Ramu-Lower Sepik,Lower Sepik
mrk,Murik,Papunesia,mtf,Ramu-Lower Sepik,Lower Sepik
chb,Chambri,Papunesia,can,Ramu-Lower Sepik,Lower Sepik
sao,Saho,Africa,ssy,Afro-Asiatic,Lowland East Cushitic
orw,Oromo (Waata),Africa,ssn,Afro-Asiatic,Lowland East Cushitic
som,Somali,Africa,som,Afro-Asiatic,Lowland East Cushitic
ren,Rendille,Africa,rel,Afro-Asiatic,Lowland East Cushitic
orh,Oromo (Harar),Africa,hae,Afro-Asiatic,Lowland East Cushitic
